sessionId,kwhTotal,charging_fees,created,ended,startTime,endTime,chargeTimeHrs,weekday,platform,userId,stationId,locationId,managerVehicle,facilityType,Mon,Tues,Wed,Thurs,Fri,Sat,Sun
1004241,23.68,0.00,0015-06-25 17:37:39,0015-06-25 12:37:39,17,12,42.25,Fri,ios,849775,929628,751082,1,3,0,0,0,0,1,0,0
1004242,4.86,0.84,0015-05-23 12:07:50,0015-05-23 16:07:50,12,16,3.05,Thu,android,852542,878706,461655,1,3,0,0,0,0,0,0,0
1004243,4.80,0.00,0015-06-17 09:33:38,0015-06-17 11:33:38,09,11,1.66,Fri,ios,386727,730023,878393,1,2,0,0,0,0,1,0,0
1004244,6.71,0.00,0015-06-28 17:47:38,0015-06-28 20:47:38,17,20,2.63,Wed,android,964437,549414,461655,0,2,0,0,1,0,0,0,0
1004245,2.89,0.00,0015-09-17 12:48:35,0015-09-17 14:48:35,12,14,1.44,Wed,android,649502,955429,493904,1,3,0,0,1,0,0,0,0
1004246,23.68,0.00,0015-04-04 16:50:27,0015-04-04 18:50:27,16,18,1.65,Mon,ios,398803,902592,566549,1,2,1,0,0,0,0,0,0
1004247,6.88,0.00,0015-05-26 16:55:56,0015-05-26 20:55:56,16,20,3.84,Thu,ios,119809,405157,976902,1,2,0,0,0,0,0,0,0
1004248,4.22,0.00,0015-09-13 15:18:53,0015-09-13 19:18:53,15,19,3.03,Thu,ios,941771,540225,648339,0,3,0,0,0,0,0,0,0
1004249,23.68,0.00,0015-07-28 13:18:10,0015-07-28 15:18:10,13,15,25.17,Tue,ios,328599,260408,481066,1,3,0,0,0,0,0,0,0
1004250,1.12,0.00,0015-10-16 17:58:12,0015-10-16 21:58:12,17,21,3.36,Thu,ios,687155,207262,928191,1,2,0,0,0,0,0,0,0
1004251,23.68,0.00,0015-09-24 15:52:23,0015-09-24 20:52:23,15,20,4.24,Thu,android,528313,369001,493904,0,2,0,0,0,0,0,0,0
1004252,2.82,0.00,0015-06-14 11:36:14,0015-06-14 14:36:14,11,14,2.41,Wed,ios,620912,425476,928191,0,2,0,0,1,0,0,0,0
1004253,3.12,0.00,0015-09-19 12:31:54,0015-09-19 14:31:54,12,14,1.46,Fri,android,859542,891421,144857,0,2,0,0,0,0,1,0,0
1004254,23.68,0.00,0015-06-26 16:38:54,0015-06-26 19:38:54,16,19,50.33,Wed,android,726819,878706,461655,1,3,0,0,1,0,0,0,0
1004255,23.39,0.00,0015-08-14 12:25:33,0015-08-14 23:25:33,12,23,10.00,Thu,android,710136,955429,493904,1,3,0,0,0,0,0,0,0
1004256,3.14,0.00,0015-09-22 10:53:34,0015-09-22 13:53:34,10,13,2.78,Mon,ios,272409,955429,493904,1,3,1,0,0,0,0,0,0
1004257,2.56,0.00,0015-06-15 16:56:52,0015-06-15 18:56:52,16,18,1.74,Tue,android,961370,803398,144857,1,3,0,0,0,0,0,0,0
1004258,23.68,0.00,0015-09-24 17:59:54,0015-09-24 21:59:54,17,21,3.57,Thu,android,448784,369001,493904,0,3,0,0,0,0,0,0,0
1004259,4.77,0.00,0015-10-27 10:19:02,0015-10-27 13:19:02,10,13,2.27,Tue,ios,923255,228137,503205,1,3,0,0,0,0,0,0,0
1004260,7.27,6.16,0015-09-06 11:33:20,0015-09-06 14:33:20,11,14,2.42,Thu,android,795826,371335,461655,1,1,0,0,0,0,0,0,0
1004261,6.43,0.00,0015-05-24 17:50:05,0015-05-24 20:50:05,17,20,2.80,Mon,ios,660541,474204,481066,1,4,1,0,0,0,0,0,0
1004262,0.92,0.00,0015-09-15 08:05:39,0015-09-15 09:05:39,08,09,0.29,Wed,android,540036,265601,878393,0,2,0,0,1,0,0,0,0
1004263,7.33,0.00,0015-07-02 18:37:16,0015-07-02 21:37:16,18,21,2.70,Thu,ios,861393,929628,751082,1,3,0,0,0,0,0,0,0
1004264,5.03,0.00,0015-08-11 17:32:09,0015-08-11 21:32:09,17,21,3.13,Wed,ios,330279,572249,144857,0,3,0,0,1,0,0,0,0
1004265,6.21,0.37,0015-08-22 10:25:51,0015-08-22 15:25:51,10,15,4.00,Tue,android,226744,932939,868085,0,3,0,0,0,0,0,0,0
1004266,1.68,0.00,0015-09-01 15:48:00,0015-09-01 17:48:00,15,17,1.38,Thu,android,661388,568071,144857,1,3,0,0,0,0,0,0,0
1004267,5.62,0.00,0015-04-14 12:41:15,0015-04-14 15:41:15,12,15,2.68,Thu,ios,304614,228137,503205,0,2,0,0,0,0,0,0,0
1004268,3.91,0.00,0015-06-08 12:55:20,0015-06-08 15:55:20,12,15,2.42,Fri,android,415121,129465,461655,1,1,0,0,0,0,1,0,0
1004269,0.07,0.12,0015-07-26 13:58:57,0015-07-26 17:58:57,13,17,3.64,Mon,ios,491666,987396,978130,1,2,1,0,0,0,0,0,0
1004270,1.69,4.10,0015-06-20 17:52:58,0015-06-20 20:52:58,17,20,2.27,Wed,ios,362165,207262,928191,1,3,0,0,1,0,0,0,0
1004271,12.03,1.05,0015-08-13 12:47:44,0015-08-13 17:47:44,12,17,4.12,Wed,ios,357862,863084,751082,1,3,0,0,1,0,0,0,0
1004272,5.51,0.00,0015-04-20 10:01:56,0015-04-20 13:01:56,10,13,2.26,Tue,ios,383447,955429,493904,1,2,0,0,0,0,0,0,0
1004273,2.78,0.00,0015-09-02 17:37:19,0015-09-02 20:37:19,17,20,2.04,Tue,ios,188740,250527,976902,0,1,0,0,0,0,0,0,0
1004274,5.16,0.00,0015-06-07 13:18:07,0015-06-07 17:18:07,13,17,3.30,Fri,android,430702,514669,566549,1,3,0,0,0,0,1,0,0
1004275,8.47,0.00,0015-07-09 13:36:31,0015-07-09 16:36:31,13,16,2.85,Thu,ios,270978,944575,928191,1,3,0,0,0,0,0,0,0
1004276,2.37,0.18,0015-05-20 16:36:21,0015-05-20 18:36:21,16,18,1.45,Wed,ios,233331,250527,976902,0,4,0,0,1,0,0,0,0
1004277,4.23,0.00,0015-10-13 14:46:02,0015-10-13 17:46:02,14,17,2.61,Wed,ios,882721,250527,976902,0,3,0,0,1,0,0,0,0
1004278,4.93,0.00,0015-08-08 15:49:31,0015-08-08 18:49:31,15,18,2.37,Thu,android,654886,540225,648339,1,1,0,0,0,0,0,0,0
1004279,9.85,0.00,0015-05-09 11:22:00,0015-05-09 15:22:00,11,15,3.18,Mon,android,350538,612116,461655,1,3,1,0,0,0,0,0,0
1004280,7.29,0.00,0015-09-02 16:38:35,0015-09-02 19:38:35,16,19,2.42,Mon,ios,651389,369001,493904,1,3,1,0,0,0,0,0,0
1004281,2.75,0.00,0015-03-21 12:31:43,0015-03-21 13:31:43,12,13,0.84,Wed,ios,310989,207262,928191,1,3,0,0,1,0,0,0,0
1004282,3.72,0.00,0015-08-04 11:07:01,0015-08-04 14:07:01,11,14,2.18,Wed,android,762059,355208,976902,1,1,0,0,1,0,0,0,0
1004283,7.87,0.50,0015-06-07 16:01:39,0015-06-07 19:01:39,16,19,2.60,Tue,ios,491946,728918,928191,0,1,0,0,0,0,0,0,0
1004284,4.61,3.24,0015-09-09 15:22:21,0015-09-09 19:22:21,15,19,3.21,Fri,android,922185,237105,948590,1,2,0,0,0,0,1,0,0
1004285,4.22,0.00,0015-08-04 14:43:02,0015-08-04 17:43:02,14,17,2.02,Thu,ios,135245,260781,202527,0,4,0,0,0,0,0,0,0
1004286,5.75,0.00,0015-09-17 17:06:54,0015-09-17 21:06:54,17,21,3.02,Thu,ios,504296,369001,493904,0,1,0,0,0,0,0,0,0
1004287,1.18,0.00,0015-07-03 17:27:20,0015-07-03 18:27:20,17,18,0.53,Fri,ios,926791,568071,144857,1,3,0,0,0,0,1,0,0
1004288,3.82,0.00,0015-04-10 09:12:38,0015-04-10 12:12:38,09,12,2.06,Thu,ios,640282,878706,461655,0,2,0,0,0,0,0,0,0
1004289,0.63,0.00,0015-06-12 13:46:33,0015-06-12 14:46:33,13,14,0.22,Wed,android,698797,191826,481066,1,3,0,0,1,0,0,0,0
1004290,10.01,0.00,0015-03-06 11:00:07,0015-03-06 16:00:07,11,16,4.21,Mon,ios,986211,431796,461655,1,3,1,0,0,0,0,0,0
1004291,3.22,0.00,0015-06-02 12:22:06,0015-06-02 16:22:06,12,16,3.18,Wed,ios,196139,572249,144857,1,1,0,0,1,0,0,0,0
1004292,9.99,0.00,0015-07-16 11:30:48,0015-07-16 15:30:48,11,15,3.41,Wed,ios,155950,369001,493904,0,3,0,0,1,0,0,0,0
1004293,6.74,0.00,0015-09-07 15:59:20,0015-09-07 19:59:20,15,19,3.27,Tue,ios,378829,801274,976902,1,1,0,0,0,0,0,0,0
1004294,1.86,0.00,0015-06-25 13:37:59,0015-06-25 15:37:59,13,15,1.02,Tue,android,334873,664306,868085,0,3,0,0,0,0,0,0,0
1004295,1.09,0.00,0015-09-18 12:38:04,0015-09-18 16:38:04,12,16,3.15,Fri,ios,285565,260408,481066,1,3,0,0,0,0,1,0,0
1004296,23.68,0.00,0015-09-01 12:24:25,0015-09-01 10:24:25,12,10,45.85,Thu,ios,410216,445920,125372,1,4,0,0,0,0,0,0,0
1004297,5.12,0.00,0015-08-03 11:30:47,0015-08-03 13:30:47,11,13,1.81,Tue,ios,844279,355208,976902,0,3,0,0,0,0,0,0,0
1004298,9.88,0.00,0015-09-18 17:46:36,0015-09-18 21:46:36,17,21,3.89,Tue,ios,650454,219054,814002,0,2,0,0,0,0,0,0,0
1004299,1.37,0.00,0015-08-19 17:38:41,0015-08-19 19:38:41,17,19,1.07,Thu,ios,723313,951880,144857,1,3,0,0,0,0,0,0,0
1004300,5.23,0.00,0015-08-15 04:15:55,0015-08-15 08:15:55,04,08,3.60,Wed,ios,638933,638536,868085,1,3,0,0,1,0,0,0,0
1004301,4.51,0.00,0015-05-05 12:31:03,0015-05-05 15:31:03,12,15,2.26,Wed,android,508818,871619,125372,0,1,0,0,1,0,0,0,0
1004302,4.77,0.00,0015-06-14 11:54:21,0015-06-14 15:54:21,11,15,3.01,Mon,android,273443,995505,868085,0,3,1,0,0,0,0,0,0
1004303,3.85,0.00,0015-08-19 18:22:34,0015-08-19 21:22:34,18,21,2.90,Sat,ios,134700,875343,747048,1,3,0,0,0,0,0,1,0
1004304,5.75,0.00,0015-05-04 18:04:15,0015-05-04 22:04:15,18,22,3.27,Fri,android,400071,878706,461655,1,2,0,0,0,0,1,0,0
1004305,23.68,0.00,0015-04-02 16:52:53,0015-04-02 20:52:53,16,20,3.79,Tue,ios,604267,250527,976902,1,3,0,0,0,0,0,0,0
1004306,12.15,0.00,0015-06-15 19:22:28,0015-06-15 00:22:28,19,00,4.61,Fri,ios,228400,445920,125372,0,1,0,0,0,0,1,0,0
1004307,5.47,0.00,0015-09-03 11:26:21,0015-09-03 15:26:21,11,15,3.39,Fri,ios,974878,366832,978130,1,3,0,0,0,0,1,0,0
1004308,11.27,0.00,0015-07-26 19:22:21,0015-07-26 23:22:21,19,23,3.21,Fri,android,180258,875343,747048,0,3,0,0,0,0,1,0,0
1004309,23.68,0.00,0015-09-16 10:58:53,0015-09-16 12:58:53,10,12,1.71,Fri,android,937983,349635,503205,1,2,0,0,0,0,1,0,0
1004310,11.27,0.00,0015-04-03 17:24:18,0015-04-03 21:24:18,17,21,3.69,Wed,ios,110990,569889,461655,1,3,0,0,1,0,0,0,0
1004311,2.88,0.00,0015-05-22 17:42:38,0015-05-22 20:42:38,17,20,2.20,Wed,ios,212209,445920,125372,0,3,0,0,1,0,0,0,0
1004312,5.43,0.00,0015-09-26 15:37:27,0015-09-26 18:37:27,15,18,2.36,Thu,android,987513,875343,747048,0,3,0,0,0,0,0,0,0
1004313,5.08,0.00,0015-07-09 13:44:37,0015-07-09 18:44:37,13,18,4.40,Fri,android,151510,672450,202527,0,3,0,0,0,0,1,0,0
1004314,7.82,0.00,0015-07-18 17:21:07,0015-07-18 21:21:07,17,21,3.49,Fri,ios,253043,861532,454147,0,1,0,0,0,0,1,0,0
1004315,5.87,0.00,0015-08-28 09:21:58,0015-08-28 12:21:58,09,12,2.25,Wed,ios,684643,371335,461655,1,2,0,0,1,0,0,0,0
1004316,8.26,0.00,0015-08-26 12:49:54,0015-08-26 15:49:54,12,15,2.78,Tue,android,435945,236840,620906,1,4,0,0,0,0,0,0,0
1004317,6.29,0.00,0015-09-15 13:42:06,0015-09-15 17:42:06,13,17,3.38,Wed,android,310556,955429,493904,0,1,0,0,1,0,0,0,0
1004318,6.01,0.00,0015-05-21 11:49:42,0015-05-21 14:49:42,11,14,2.50,Wed,ios,741461,758780,399399,0,2,0,0,1,0,0,0,0
1004319,4.36,0.00,0015-03-12 20:04:40,0015-03-12 22:04:40,20,22,1.62,Fri,ios,566746,955429,493904,0,3,0,0,0,0,1,0,0
1004320,6.58,0.00,0015-08-04 11:57:18,0015-08-04 15:57:18,11,15,3.49,Fri,android,292906,653450,503205,0,1,0,0,0,0,1,0,0
1004321,23.68,0.00,0015-09-25 10:36:50,0015-09-25 14:36:50,10,14,51.95,Fri,android,676468,582873,461655,0,2,0,0,0,0,1,0,0
1004322,4.66,0.00,0015-08-26 17:02:27,0015-08-26 20:02:27,17,20,2.53,Wed,ios,621945,369001,493904,1,1,0,0,1,0,0,0,0
1004323,11.80,4.33,0015-07-09 13:23:50,0015-07-09 17:23:50,13,17,3.81,Tue,ios,960333,369001,493904,1,3,0,0,0,0,0,0,0
1004324,3.29,0.00,0015-04-09 18:37:44,0015-04-09 21:37:44,18,21,2.59,Wed,ios,712723,355208,976902,0,3,0,0,1,0,0,0,0
1004325,2.20,0.00,0015-09-20 13:33:49,0015-09-20 18:33:49,13,18,4.49,Fri,ios,656424,369001,493904,0,2,0,0,0,0,1,0,0
1004326,0.13,0.00,0015-05-28 13:50:31,0015-05-28 14:50:31,13,14,0.06,Fri,ios,276367,632920,461655,0,3,0,0,0,0,1,0,0
1004327,4.77,0.00,0015-05-02 11:59:08,0015-05-02 15:59:08,11,15,3.16,Wed,android,784856,955429,493904,0,3,0,0,1,0,0,0,0
1004328,4.41,0.00,0015-03-27 16:49:42,0015-03-27 20:49:42,16,20,3.50,Mon,ios,639048,955429,493904,0,2,1,0,0,0,0,0,0
1004329,10.69,0.00,0015-03-15 11:06:19,0015-03-15 15:06:19,11,15,3.80,Mon,ios,422106,200695,202527,1,2,1,0,0,0,0,0,0
1004330,8.93,0.00,0015-09-12 13:43:56,0015-09-12 17:43:56,13,17,3.10,Thu,ios,617186,875343,747048,1,2,0,0,0,0,0,0,0
1004331,2.41,0.00,0015-08-09 16:34:56,0015-08-09 18:34:56,16,18,1.68,Fri,ios,450953,861532,454147,1,3,0,0,0,0,1,0,0
1004332,6.17,0.00,0015-09-27 16:47:44,0015-09-27 20:47:44,16,20,3.66,Fri,ios,412932,414088,566549,0,1,0,0,0,0,1,0,0
1004333,2.27,0.00,0015-07-09 18:22:01,0015-07-09 20:22:01,18,20,1.15,Mon,android,991200,594591,461655,0,3,1,0,0,0,0,0,0
1004334,3.09,0.00,0015-04-13 09:11:47,0015-04-13 11:11:47,09,11,1.33,Mon,ios,869451,612116,461655,1,3,1,0,0,0,0,0,0
1004335,1.75,0.00,0015-06-02 08:24:12,0015-06-02 10:24:12,08,10,1.01,Wed,ios,290852,474204,481066,1,3,0,0,1,0,0,0,0
1004336,5.68,4.15,0014-10-14 12:54:33,0014-10-14 16:54:33,12,16,3.40,Thu,ios,904242,514669,566549,1,3,0,0,0,0,0,0,0
1004337,6.48,0.00,0015-07-22 17:13:04,0015-07-22 20:13:04,17,20,2.88,Sun,ios,249022,369001,493904,1,3,0,0,0,0,0,0,1
1004338,8.45,0.00,0015-09-19 13:39:04,0015-09-19 17:39:04,13,17,3.30,Fri,ios,251613,572249,144857,0,3,0,0,0,0,1,0,0
1004339,9.57,0.00,0015-02-28 17:14:27,0015-02-28 21:14:27,17,21,3.29,Tue,ios,642759,369001,493904,0,3,0,0,0,0,0,0,0
1004340,3.34,0.00,0015-06-08 17:46:16,0015-06-08 19:46:16,17,19,1.60,Mon,ios,234428,568071,144857,0,4,1,0,0,0,0,0,0
1004341,0.31,0.00,0015-07-24 10:56:18,0015-07-24 11:56:18,10,11,0.80,Wed,ios,270957,562656,481066,1,3,0,0,1,0,0,0,0
1004342,5.02,0.00,0015-08-23 18:44:23,0015-08-23 21:44:23,18,21,2.62,Wed,ios,981531,369001,493904,1,3,0,0,1,0,0,0,0
1004343,8.03,0.00,0015-03-16 12:22:40,0015-03-16 16:22:40,12,16,3.04,Thu,ios,473281,944515,976902,1,3,0,0,0,0,0,0,0
1004344,5.21,0.00,0015-07-26 18:16:36,0015-07-26 22:16:36,18,22,3.44,Wed,android,922684,280415,399399,0,2,0,0,1,0,0,0,0
1004345,23.68,0.00,0015-02-06 17:07:27,0015-02-06 18:07:27,17,18,48.86,Wed,ios,400836,944575,928191,0,3,0,0,1,0,0,0,0
1004346,5.60,0.00,0015-06-19 08:32:12,0015-06-19 11:32:12,08,11,2.32,Tue,android,687777,569886,868085,1,2,0,0,0,0,0,0,0
1004347,4.47,0.00,0015-09-20 09:42:05,0015-09-20 12:42:05,09,12,2.92,Wed,android,138132,366832,978130,1,2,0,0,1,0,0,0,0
1004348,1.83,0.00,0015-05-02 08:31:22,0015-05-02 09:31:22,08,09,0.58,Sat,ios,385617,711566,928191,0,1,0,0,0,0,0,1,0
1004349,5.31,0.28,0015-05-05 11:46:44,0015-05-05 15:46:44,11,15,3.12,Wed,ios,714155,568071,144857,1,4,0,0,1,0,0,0,0
1004350,7.94,0.00,0015-10-23 17:53:06,0015-10-23 20:53:06,17,20,2.44,Mon,ios,913009,612116,461655,1,3,1,0,0,0,0,0,0
1004351,6.92,0.00,0015-08-11 12:20:58,0015-08-11 16:20:58,12,16,3.72,Wed,ios,100302,474204,481066,1,3,0,0,1,0,0,0,0
1004352,1.71,0.31,0015-08-18 12:12:25,0015-08-18 14:12:25,12,14,1.02,Fri,ios,174025,638536,868085,0,3,0,0,0,0,1,0,0
1004353,11.85,1.09,0015-06-28 14:04:06,0015-06-28 18:04:06,14,18,3.94,Wed,ios,617601,955429,493904,1,3,0,0,1,0,0,0,0
1004354,7.20,0.00,0015-04-09 17:22:02,0015-04-09 21:22:02,17,21,3.94,Tue,ios,308490,943765,461655,0,3,0,0,0,0,0,0,0
1004355,2.72,0.00,0015-05-24 17:57:54,0015-05-24 19:57:54,17,19,1.87,Tue,ios,734019,951880,144857,1,3,0,0,0,0,0,0,0
1004356,6.64,0.00,0015-08-11 11:14:37,0015-08-11 14:14:37,11,14,2.21,Wed,ios,539448,369001,493904,0,1,0,0,1,0,0,0,0
1004357,4.32,0.00,0015-01-20 14:35:18,0015-01-20 17:35:18,14,17,2.15,Thu,android,410619,871619,125372,1,3,0,0,0,0,0,0,0
1004358,6.85,0.00,0015-09-23 11:15:27,0015-09-23 16:15:27,11,16,4.16,Mon,ios,570138,569886,868085,0,2,1,0,0,0,0,0,0
1004359,6.38,7.50,0015-07-17 12:47:15,0015-07-17 15:47:15,12,15,2.83,Wed,ios,812819,369001,493904,1,3,0,0,1,0,0,0,0
1004360,7.99,0.00,0015-08-26 07:13:02,0015-08-26 11:13:02,07,11,3.40,Fri,android,654530,878706,461655,1,2,0,0,0,0,1,0,0
1004361,4.75,0.00,0015-05-04 12:58:59,0015-05-04 15:58:59,12,15,2.01,Sat,android,671286,489543,868085,1,3,0,0,0,0,0,1,0
1004362,7.06,0.00,0015-07-03 10:18:12,0015-07-03 14:18:12,10,14,3.88,Wed,ios,372179,730023,878393,1,3,0,0,1,0,0,0,0
1004363,7.91,0.00,0015-05-26 17:34:56,0015-05-26 20:34:56,17,20,2.84,Fri,ios,114406,355208,976902,1,2,0,0,0,0,1,0,0
1004364,4.35,0.00,0015-08-01 13:24:17,0015-08-01 16:24:17,13,16,2.93,Tue,ios,717494,191826,481066,0,2,0,0,0,0,0,0,0
1004365,5.51,0.00,0015-09-11 11:49:02,0015-09-11 14:49:02,11,14,2.56,Wed,ios,969055,801274,976902,0,3,0,0,1,0,0,0,0
1004366,5.24,0.00,0015-07-14 10:12:34,0015-07-14 14:12:34,10,14,3.40,Mon,android,881226,250527,976902,1,1,1,0,0,0,0,0,0
1004367,0.70,0.00,0015-06-14 17:45:43,0015-06-14 21:45:43,17,21,3.42,Thu,android,531372,738900,976902,1,1,0,0,0,0,0,0,0
1004368,4.92,0.00,0015-06-20 15:56:19,0015-06-20 20:56:19,15,20,4.35,Mon,ios,398442,728918,928191,1,3,1,0,0,0,0,0,0
1004369,2.75,0.00,0015-04-24 14:22:38,0015-04-24 16:22:38,14,16,1.12,Sat,ios,518658,474204,481066,1,2,0,0,0,0,0,1,0
1004370,6.23,0.00,0015-07-17 10:18:55,0015-07-17 13:18:55,10,13,2.31,Thu,android,285434,995505,868085,0,3,0,0,0,0,0,0,0
1004371,4.72,0.00,0015-08-05 13:22:32,0015-08-05 17:22:32,13,17,3.91,Tue,android,563649,878706,461655,0,2,0,0,0,0,0,0,0
1004372,23.68,0.00,0015-07-20 12:59:05,0015-07-20 20:59:05,12,20,31.30,Thu,ios,766885,987396,978130,0,3,0,0,0,0,0,0,0
1004373,23.68,0.00,0015-09-10 16:51:28,0015-09-10 21:51:28,16,21,4.39,Sat,ios,628175,371335,461655,1,3,0,0,0,0,0,1,0
1004374,9.00,0.00,0015-02-07 16:55:29,0015-02-07 20:55:29,16,20,3.60,Thu,android,868316,569889,461655,0,3,0,0,0,0,0,0,0
1004375,5.83,0.00,0015-09-17 20:07:49,0015-09-17 23:07:49,20,23,2.09,Tue,ios,447130,134427,620906,1,2,0,0,0,0,0,0,0
1004376,4.01,0.00,0015-11-06 12:44:16,0015-11-06 15:44:16,12,15,2.48,Mon,ios,902572,638536,868085,1,3,1,0,0,0,0,0,0
1004377,6.61,0.00,0015-09-26 15:33:20,0015-09-26 19:33:20,15,19,3.64,Tue,ios,134898,405157,976902,1,3,0,0,0,0,0,0,0
1004378,4.70,0.00,0015-09-11 14:58:20,0015-09-11 18:58:20,14,18,3.86,Thu,android,574141,803398,144857,0,3,0,0,0,0,0,0,0
1004379,9.07,0.00,0015-09-17 11:42:44,0015-09-17 15:42:44,11,15,4.00,Mon,android,347151,664306,868085,1,1,1,0,0,0,0,0,0
1004380,6.31,0.00,0015-07-01 11:40:04,0015-07-01 14:40:04,11,14,2.65,Mon,ios,600167,587514,648339,0,1,1,0,0,0,0,0,0
1004381,4.54,0.00,0015-08-13 17:54:26,0015-08-13 19:54:26,17,19,1.49,Wed,ios,684585,131897,566549,0,3,0,0,1,0,0,0,0
1004382,21.96,0.00,0015-06-01 11:13:26,0015-06-01 14:13:26,11,14,2.52,Wed,ios,636199,369001,493904,1,3,0,0,1,0,0,0,0
1004383,18.02,0.00,0015-07-01 11:21:14,0015-07-01 10:21:14,11,10,22.10,Tue,ios,631457,414088,566549,1,3,0,0,0,0,0,0,0
1004384,3.57,0.00,0015-08-14 13:03:00,0015-08-14 16:03:00,13,16,2.11,Fri,ios,280964,875343,747048,0,2,0,0,0,0,1,0,0
1004385,8.59,0.00,0015-09-19 13:37:17,0015-09-19 17:37:17,13,17,3.31,Fri,android,733155,891421,144857,1,1,0,0,0,0,1,0,0
1004386,23.68,0.00,0015-09-23 09:30:42,0015-09-23 11:30:42,09,11,49.73,Fri,android,201674,250527,976902,1,3,0,0,0,0,1,0,0
1004387,3.10,0.00,0015-08-21 18:01:50,0015-08-21 20:01:50,18,20,1.56,Mon,ios,166942,369001,493904,1,3,1,0,0,0,0,0,0
1004388,3.88,0.00,0015-09-20 18:22:12,0015-09-20 20:22:12,18,20,1.40,Mon,android,469482,951880,144857,0,2,1,0,0,0,0,0,0
1004389,8.56,0.00,0015-09-26 11:49:03,0015-09-26 15:49:03,11,15,3.83,Tue,ios,877787,191826,481066,0,2,0,0,0,0,0,0,0
1004390,2.31,0.00,0015-09-01 17:42:55,0015-09-01 20:42:55,17,20,2.99,Fri,ios,162823,200695,202527,0,2,0,0,0,0,1,0,0
1004391,0.95,0.00,0015-06-18 11:46:17,0015-06-18 12:46:17,11,12,0.36,Wed,android,121265,250527,976902,1,3,0,0,1,0,0,0,0
1004392,7.28,0.00,0015-10-11 17:14:06,0015-10-11 20:14:06,17,20,2.69,Mon,ios,263896,664306,868085,1,2,1,0,0,0,0,0,0
1004393,4.15,0.00,0015-04-10 11:56:35,0015-04-10 15:56:35,11,15,3.80,Thu,ios,487886,474204,481066,1,2,0,0,0,0,0,0,0
1004394,7.79,0.00,0015-09-07 11:54:46,0015-09-07 15:54:46,11,15,3.25,Wed,ios,529146,371335,461655,0,2,0,0,1,0,0,0,0
1004395,1.97,0.00,0015-06-28 13:17:28,0015-06-28 14:17:28,13,14,0.83,Sun,android,718395,987396,978130,1,4,0,0,0,0,0,0,1
1004396,23.68,0.00,0015-05-09 15:55:16,0015-05-09 19:55:16,15,19,3.78,Fri,ios,783855,405157,976902,0,3,0,0,0,0,1,0,0
1004397,2.68,0.00,0015-07-20 11:41:46,0015-07-20 12:41:46,11,12,0.93,Wed,android,220081,902592,566549,0,1,0,0,1,0,0,0,0
1004398,9.90,0.00,0015-08-02 18:41:43,0015-08-02 23:41:43,18,23,4.40,Thu,android,528435,369001,493904,0,3,0,0,0,0,0,0,0
1004399,7.61,0.00,0015-03-18 18:45:38,0015-03-18 21:45:38,18,21,2.92,Sun,ios,398724,369001,493904,1,3,0,0,0,0,0,0,1
1004400,11.15,0.00,0015-08-09 17:20:54,0015-08-09 21:20:54,17,21,3.98,Fri,android,967589,371335,461655,0,3,0,0,0,0,1,0,0
1004401,5.88,0.00,0015-08-03 19:00:36,0015-08-03 22:00:36,19,22,2.20,Tue,android,770818,664306,868085,0,2,0,0,0,0,0,0,0
1004402,11.77,0.00,0015-06-06 17:43:56,0015-06-06 21:43:56,17,21,3.95,Tue,web,594380,414088,566549,0,3,0,0,0,0,0,0,0
1004403,3.36,0.32,0015-09-15 13:10:10,0015-09-15 15:10:10,13,15,1.83,Wed,ios,981382,575971,948590,0,3,0,0,1,0,0,0,0
1004404,3.47,0.00,0015-06-02 10:46:59,0015-06-02 13:46:59,10,13,2.79,Fri,ios,808067,514669,566549,0,3,0,0,0,0,1,0,0
1004405,10.72,0.00,0015-05-03 13:06:00,0015-05-03 17:06:00,13,17,3.69,Thu,ios,433869,569889,461655,0,1,0,0,0,0,0,0,0
1004406,1.69,0.00,0015-05-23 12:22:42,0015-05-23 13:22:42,12,13,0.99,Thu,ios,552545,569886,868085,0,1,0,0,0,0,0,0,0
1004407,23.68,0.00,0015-05-27 15:59:59,0015-05-27 18:59:59,15,18,2.87,Fri,ios,884813,474204,481066,0,2,0,0,0,0,1,0,0
1004408,13.24,0.00,0015-09-22 09:49:36,0015-09-22 14:49:36,09,14,4.29,Fri,ios,147267,129465,461655,1,1,0,0,0,0,1,0,0
1004409,4.12,0.00,0015-08-23 12:26:30,0015-08-23 16:26:30,12,16,3.44,Wed,android,958472,371335,461655,0,3,0,0,1,0,0,0,0
1004410,5.74,0.00,0015-05-25 11:50:31,0015-05-25 15:50:31,11,15,3.85,Thu,ios,993784,693651,503205,0,3,0,0,0,0,0,0,0
1004411,8.00,0.00,0015-09-22 15:57:24,0015-09-22 18:57:24,15,18,2.87,Mon,android,161584,955429,493904,0,4,1,0,0,0,0,0,0
1004412,0.15,0.00,0015-07-10 16:25:52,0015-07-10 17:25:52,16,17,0.06,Wed,ios,447930,818217,700367,0,3,0,0,1,0,0,0,0
1004413,9.56,0.00,0015-08-03 20:39:04,0015-08-03 00:39:04,20,00,3.31,Mon,ios,199563,260408,481066,1,3,1,0,0,0,0,0,0
1004414,10.82,0.00,0015-05-12 14:26:16,0015-05-12 18:26:16,14,18,3.96,Wed,ios,424249,878706,461655,0,1,0,0,1,0,0,0,0
